stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
372,ตรงข้ามท่าน้ำเป๊ปซี่;Opposite Pepsi Pier,13.72017515,100.5086597,372,1
373,เดอะพาซิโอทาวน์ รามคำแหง;The Paseo Town Ramkhamhaeng,13.77467153,100.6688998,373,1
374,กองบัญชาการกองทัพอากาศ;Royal Thai Air Force,13.92225395,100.6240643,374,1
375,ตรงข้าม รพ.เลิดสิน;Lerdsin Hospital (Opposite),13.72269871,100.5175744,375,1
376,ตรงข้ามแฟชั่นไอส์แลนด์;Fashion Island (Opposite),13.82501156,100.6763573,376,1
377,กรมช่างอากาศ;Directorate of Aeronautical Engineering,13.79334864,100.5309046,377,1
378,ตรงข้ามโรงแรมสุดาพาเลซ;Opposite Suda Palace Hotel,13.78898434,100.5507337,378,1
379,สวนเจ้าเชตุ;Suan Chao Chet,13.74595135,100.4944367,379,1
380,ซอยเอกชัย 46;Soi Ekkachai 46,13.68150401,100.4389358,380,1
381,ตรงข้ามธนาคารไทยพาณิชย์ลาดพร้าว;SCB Lat Phrao (Opposite),13.81023154,100.5663746,381,1
382,ตรงข้ามไปรษณีย์ลาดพร้าว;Post Office Lat Phrao (Opposite),13.78989729,100.6022559,382,1
383,ก่อนแยกหมู่บ้านเศรษฐกิจ;Before Setthakit Village Junction,13.70842625,100.3772268,383,1
384,เซ็นทรัลปิ่นเกล้า;Central Pinklao,13.77889368,100.4764507,384,1
385,อ้อมน้อย;Om Noi,13.70638265,100.298477,385,1
386,ธรรมสภา;Thammasapa,13.78815553,100.3478216,386,1
387,ตรงข้าม รพ.ศิริราช;Siriraj Hospital (Opposite),13.7570376,100.4831802,387,1
388,สน.มีนบุรี;Minburi Police Station,13.81505306,100.7344093,388,1
389,แยกถนนนิมิตรใหม่;Nimitmai Road Intersection,13.81969762,100.7414272,389,1
390,ซอยวิลาลัย;Soi Wilalai,13.60415407,100.7778977,390,1
391,ตรงข้ามซอยวัดสมรโกฎิ;Opposite Soi Wat Samon Kot,13.86281929,100.5015131,391,1
392,ตรงข้ามโรงเรียนเตรียมอุดมศึกษาน้อมเกล้า กุนนที;Opposite Triam Udom Suksa Nomklao Kunnatee School,13.78225694,100.5739506,392,1
393,แยกประชาอุทิศ;Pracha Uthit Intersection,13.67282793,100.5071107,393,1
394,สจล.(คณะวิทยาศาสตร์);KMITL (Faculty of Science),13.72894915,100.7781738,394,1
395,โรงเรียนอนุบาลชุติมา;Chutima Kindergarten,13.74790585,100.6439577,395,1
396,ตรงข้ามบิ๊กซีอิสรภาพ;Opposite Big C Itsaraphap,13.73273104,100.4921729,396,1
397,ก่อนแยกตรอกจันทน์;Before Trok Chan Junction,13.71142874,100.5120658,397,1
398,MRT วัชรพล (ทางออก 4);MRT Watcharaphon Station (Exit 4),13.84925916,100.6424432,398,1
399,แอร์ลิงค์เรสซิเดนซ์;Airlink Residence,13.73604426,100.7463541,399,1
400,ถนนสังคมสงเคราะห์ (ฝั่งประดิษฐ์มนูธรรม);Sangkhom Songkrao Road (Pradit Manutham side),13.79328503,100.6112256,400,1
401,ซอยนาคนิวาส 63;Soi Nakniwat 63,13.82035614,100.6091363,401,1
402,"ซอยวงศ์สว่าง 4;wong sawang soi 4,",13.82065845,100.5202595,402,1
403,ตลาดสินสมบูรณ์(ขาเข้า);Sin Som Boon Market,13.71391799,100.3304532,403,1
404,ตรงข้ามโรงเรียนสามเสน;Samsenwittayalai School (Opposite),13.7842502,100.5352566,404,1
405,ก่อนแยกวงศ์สว่าง;Before Wong Sawang Intersection,13.82919807,100.5296972,405,1
406,ซอยนวลจันทร์ 9;Soi Nuanjun 9,13.81560066,100.6459977,406,1
407,รามคำแหง 2 ซอย 8;Ram Kham Hang 2 Soi 8,13.66977231,100.6841919,407,1
408,ตลาดน้ำนครรังสิต;Nakhon Rangsit Floating Market,13.98798891,100.6334957,408,1
409,หมู่บ้านรัตนาวลัย;Rattanawalai Village,13.94407436,100.6146839,409,1
410,ตรงข้ามวัดอรุณราชวราราม;Opposite Wat Arun Rat Wara Ram ,13.74379137,100.486467,410,1
411,อุทยานเบญจสิริ;Benjasiri Park,13.73136355,100.568244,411,1
412,ซอยประชาอุทิศ 24;Soi Pracha Uthit 24,13.65953475,100.5009257,412,1
413,ซอยสาธุประดิษฐ์ 43;Sathu Pradit Soi 43,13.69018086,100.5341745,413,1
414,ท่ารถเทเวศร์ (สาย 23);Thewet Bus Terminal (23),13.76724043,100.5064514,414,1
415,วัดสามพระยา;Wat Sampraya,13.76567916,100.5002173,415,1
416,ตรงข้ามเคหะนนทบุรี (ฝั่งติวานนท์);Sukpracha Sawan Village,13.90976744,100.5065758,416,1
417,วัดแจงร้อน ;Wat Chaeng Ron,13.67363088,100.5182207,417,1
418,โรงเรียนช่างอากาศบำรุง;Chang Akart Amrung School,13.79746753,100.5322361,418,1
419,วัดปากบ่อ;Wat Pak Bo,13.71045908,100.6318478,419,1
420,หมู่บ้านเคซีกรีนวิลล์;KC Greenville Village,13.85750122,100.8330901,420,1
421,ตรงข้ามซอยเลียบวารี 61; Opposite Soi Liap wari 61,13.85284311,100.8180976,421,1
422,ตรงข้ามชุมชนร่วมพัฒนาสินอนันต์;Ruam Phatthana Sin Anan Community (Opposite),13.85314939,100.8220083,422,1
423,มัสยิดดารุตสลาม บาหยัน (ฝั่งคู้ขวา);Darut Salam Bayan Mosque (right side),13.85343021,100.8242264,423,1
424,โรงเรียนบ้านเจียรดับ (ฝั่งคู้ขวา);Ban Chiandap School (right side),13.85393604,100.8301163,424,1
425,ตรงข้ามหมู่บ้านนันทวัน 10;Nanthawan 10 Village (Opposite),13.85442327,100.8347099,425,1
426,ตรงข้ามชุมชนทรัพย์เจริญ;Sap Charoen Community (Opposite),13.85465885,100.8377289,426,1
427,ตรงข้ามชุมชนพิบูรณ์ทรัพย์ 1;Phi Bun Aap 1 Community (Opposite),13.85484936,100.8392322,427,1
428,ตรงข้ามหมู่บ้านอมรพันธ์-เลียบวารี;Opposite Amornphan-Liap Wari Village,13.85519434,100.8433107,428,1
429,ตรงข้ามหมู่บ้านนันทวัน 5;Nanthawan Village 5 (Opposite),13.85552585,100.8470223,429,1
430,ซอยเลียบวารี 14;Soi Liap Wari 14,13.85574175,100.8502558,430,1
431,ตรงข้ามชุมชนแผ่นดินทองบ้านกระทุ่มราม;Ban Krathum Ram Community (Opposite),13.855775,100.851541,431,1
432,"แม็คโครหนองจอก;Makro Supermaket,Nong Chok",13.85595645,100.8550526,432,1
433,ซอยเลียบวารี 6;Soi Liap Wari 6,13.85605013,100.8566753,433,1
434,รพ.เวชการุณย์รัศมิ์;Wetchakarunrasm Hospital,13.85583762,100.8592009,434,1
435,โรงเรียนสุเหร่าหะยีมินา;Hayeemina School,13.85402862,100.8694571,435,1
436,ตรงข้ามหมู่บ้านบุราพันธ์;Opposite Muban Bura Phan,13.85253245,100.8749562,436,1
437,ตรงข้ามหมู่บ้าน นันทวัน เซ็นต์ 2;Opposite Muban Nantawan Sent 2,13.85071686,100.8818072,437,1
438,ตรงข้ามหมู่บ้านจามจุรี หนองจอก;Opposite Muban Cham Churi Nong Chok,13.85027844,100.8833984,438,1
439,ตรงข้ามหมู่บ้านดิเอ็กซ์เทนโซ;Opposite Muban The Extenso,13.84922879,100.8882098,439,1
440,ตรงข้ามโรงเรียนสามแยกท่าไข่;Opposite Sam Yaek Tha Khai School ,13.84847892,100.8912165,440,1
441,ตรงข้ามหมู่บ้านทองธารา;Opposite Muban Thong Tara Village,13.84738208,100.8926873,441,1
442,ชุมชนเกาะกลางพัฒนา;Chumchon Ko Klang Pattana,13.84474049,100.8969972,442,1
443,ตรงข้ามมัสยิดดาริสซุนนะห์; OppositeDari Sunnah Mosque,13.8388365,100.9021202,443,1
444,ตรงข้ามเดอะไพน์กอล์ฟ;Opposite The Pine Golf,13.83629516,100.9062991,444,1
445,ตรงข้ามบ้านเอื้ออาทรสันติสุข;Opposite Kheha Suntisuk,13.83518387,100.9080921,445,1
446,ตรงข้ามหมู่บ้านร่มเย็น;Romyen Village (Opposite),13.81516946,100.934824,446,1
447,ตรงข้ามหมู่บ้านแลนด์วิลล่า;Land Villa Village (Opposite),13.92882681,100.4075606,447,1
448,หมู่บ้านกิตติชัยวิลล่า 2;Kittichai Villa. 2,13.85768342,100.8351441,448,1
449,ซอยมิตรไมตรี 6/8;Soi Mit Maitri 6/8,13.85878325,100.8446518,449,1
450,ซอยมิตรไมตรี 6/2;Soi Mit Maitri 6/2,13.859345,100.8497051,450,1
451,ตรงข้ามวิทยาลัยอาชีวศึกษาศาสนบริหารธุรกิจ;Opposite Religious Business Administration Vocational College,13.85950241,100.8535762,451,1
452,ตรงข้ามคลองบึงเตย (ขาเข้า);Opposite Bueng Toei Canal (inbound),13.8740554,100.8633924,452,1
453,ตรงข้ามซอยประชาสำราญ 2;Soi Pracha Samran 2 (Opposite),13.88499895,100.8638158,453,1
454,ตรงข้ามซอยพัฒนสุข;Soi Phatanasuk (Opposite),13.90063169,100.862865,454,1
455,ตรงข้ามหมู่บ้านเธียรทอง 4;Opposite Muban Thian Thong 4,13.90721588,100.8631175,455,1
456,ข้ามซอยเธียรทอง 2;Soi Thien Thong 2 ,13.90261396,100.8630343,456,1
457,หมู่บ้านเธียรทอง 3;Thien Thong 3 Village,13.92455293,100.864126,457,1
458,แยกหลวงแพ่ง;Luang Phaeng Intersection,13.81401829,100.9362523,458,1
459,หมู่บ้านร่มเย็น;Romyen Village,13.81511149,100.9346483,459,1
460,ทหารประชาอุทิศ1(ขาออก);Thahan Pracha Uthit 1,13.81561838,100.9338019,460,1
461,บ้านเอื้ออาทร สันติสุข;Santisuk National Housing,13.83532451,100.9077059,461,1
462,ตรงข้ามชุมชนรุ่งเรือง;Opposite Chumchon Rungrueang,13.83666036,100.9054102,462,1
463,มัสยิดดาริสซุนนะห์;Dari Sunnah Mosque,13.83874316,100.902092,463,1
464,ตรงข้ามซอยสังฆสันติสุข 69;Opposite Soi Sangkhasantisuk 69,13.842211,100.900103,464,1
465,ตรงข้ามหมู่บ้านเกาะกลางพัฒนา;Opposite Muban Ko Klang Pattana,13.84464437,100.8968611,465,1
466,หมู่บ้านทองธารา;Muban Thong Thara,13.84699744,100.8929542,466,1
467,โรงเรียนสามแยกท่าไข่;Sam Yaek Tha Khai School,13.84846807,100.8907591,467,1
468,หมู่บ้านดิเอ็กซ์เทนโซ;Muban The Extenso,13.84911848,100.8880803,468,1
469,หมู่บ้านจามจุรี หนองจอก;Muban Cham Churi Nong Chok,13.85015083,100.8833648,469,1
470,หมู่บ้านนันทวัน เซ็นต์ 2;Muban Nantawan Sent 2,13.85059808,100.8818588,470,1
471,หมู่บ้านบุราพันธิ์;Muban Bura Phan,13.85238654,100.8749494,471,1
472,ถนนอยู่วิทยา; Yuwitthaya Road,13.85388061,100.8691873,472,1
473,สวนหนองจอก (ฝั่งเลียบวารี);Nong Chok Park (Liap Wari side),13.85571096,100.8582186,473,1
474,ตรงข้ามซอยเด่นดวง;Soi Den Duang (Opposite),13.85589515,100.8567656,474,1
475,บิ๊กซีหนองจอก;Big C Nong chok,13.85570734,100.8547269,475,1
476,ซอยเลียบวารี 7;Soi Liab Waree 7,13.85560159,100.8514248,476,1
477,ตรงข้ามซอยเลียบวารี 18;Soi Liap wari 18 (Opposite),13.85553286,100.8494912,477,1
478,หมู่บ้านนันทวัน 5;Nanthawan Village 5,13.85536375,100.8473063,478,1
479,ซอยเลียบวารี 21;Soi Liap Wari 21,13.85494235,100.8428737,479,1
480,ชุมชนพิบูรณ์ทรัพย์ 1;Piboonsap Community 1,13.85458288,100.8386602,480,1
481,ชุมชนทรัพย์เจริญ;Sapcharoen Community,13.85443251,100.8373452,481,1
482,หมู่บ้านนันทวัน 10;Nanthawan 10 Village,13.85418707,100.8346705,482,1
483,ตรงข้ามโรงเรียนเจียรดับ  (ฝั่งคู้ขวา);Opposite Ban Chiandap School (right side),13.85361029,100.8285534,483,1
484,ซอยเลียบวารี 53;Soi Liap Wari 53,13.85315704,100.8235345,484,1
485,ชุมชนร่วมพัฒนาสินอนันต์;Ruam Phatthana Sin Anan Community,13.85306447,100.8220233,485,1
486,ซอยเลียบวารี 11;Soi Liap Wari 11,13.852736,100.818781,486,1
487,ชุมชนแผ่นดินทอง;Phaen Din Thong Community,13.85245309,100.8155015,487,1
488,หมู่บ้านไมตรีจิต;Opposite Maitrijit Village,13.85216839,100.8135375,488,1
489,ปัญญาไดนาโมแอร์;Panya Dinamo Air,13.850832,100.805623,489,1
490,เลียบวารีตรงข้ามซอยห้าพี่น้อง;Liap Wari,13.848988,100.802334,490,1
491,ตรงข้ามโรงเรียนสุเหร่าทรายกองดิน;Sai Kong Din Mosque School (Opposite),13.83355723,100.7747157,491,1
492,ชุมชนเตวาหมัด;Teewamad Community,13.82130115,100.7528191,492,1
493,ตรงข้ามการไฟฟ้ามีนบุรี;Metropolitan Electricity Authority Min Buri (Opposite),13.815956,100.746463,493,1
494,มัสยิดอิดด์ฮาดร์อูรูมุดดีน;Izhar Ulumuddin Mosque,13.82896053,100.7673422,494,1
495,โรงเรียนสุเหร่าทรายกองดิน;Surao Sai Kong Din School,13.83416721,100.7750549,495,1
496,ถนนราษฎร์ร่วมใจ (ฝั่งคู้ขวา); Rat Ruam Jai Road (right side),13.83819504,100.7822676,496,1
497,ซอยราษฎร์อุทิศ 55;Soi Rat Uthit 55,13.84798778,100.7999525,497,1
498,วัดทรัพย์สโมสร;Wat Sap Samoson,13.84991863,100.8036681,498,1
499,ตรงข้ามปัญญาไดนาโมแอร์;Panya Dinamo Air (Opposite),13.85082,100.805275,499,1
500,ตรงข้ามหมู่บ้านไมตรีจิต;Opposite Maitrijit Village,13.85236421,100.8132393,500,1
501,ตรงข้ามชุมชนแผนดินทอง;Phaen Din Thong Community (Opposite),13.85256509,100.8155007,501,1
502,"ตรงข้ามวัดมะเดื่อ,บางใหญ่วัสดุภัณฑ์;Wat Maduea (Opposite), Bang Yai Watsaduphan",13.87522755,100.4229009,502,1
503,MRT บางรักใหญ่ (ทางออก 2);MRT Bangrak Yai Station (Exit 2),13.87693018,100.4455144,503,1
504,วัดบางแพรก;Wat Bang Phraek,13.87504509,100.427333,504,1
505,ซอยวัดลาดปลาดุก;Soi Wat Ladpladuk,13.90508874,100.4069275,505,1
506,ซอยอนันตนาค;Soi Anantanak,13.75132426,100.5169193,506,1
507,ตรงข้ามตลาดโบ๊เบ๊;Opposite Bobae Market,13.7544493,100.517122,507,1
508,ตรงข้ามซอยอนันตนาค;Opposite Soi Anantanak,13.7518435,100.5171197,508,1
509,ตลาดโบ้เบ้;Boe Bae Market,13.75041028,100.5169648,509,1
510,ก่อนแยกสะพานเหลือง;Before Saphan Lueang Intersection,13.73668468,100.52185,510,1
511,ก่อนแยกประดิพัทธ์;Before Pradipat Intersection,13.79436447,100.5389743,511,1
